customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2208-EEEEE,Female,0,Yes,No,27,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),84.24,2286.46,No
6194-UUUUU,Male,1,Yes,Yes,45,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),24.55,1112.58,No
2215-OOOOO,Male,0,Yes,Yes,25,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Credit card (automatic),114.36,2874.66,No
8632-VVVVV,Female,0,No,No,61,Yes,Yes,No,No internet service,No,No internet service,Yes,No,No,One year,Yes,Mailed check,83.33,5086.02,No
9476-LLLLL,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,114.67,5039.3,Yes
3102-YYYYY,Male,0,No,No,46,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,45.61,2097.45,Yes
3981-YYYYY,Male,0,No,Yes,14,No,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,113.37,1584.5,No
3114-NNNNN,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),79.77,628.53,No
9238-BBBBB,Male,0,No,Yes,48,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,99.68,4782.56,Yes
3034-QQQQQ,Female,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No,No,No,One year,Yes,Electronic check,36.23,491.62,No
3507-JJJJJ,Male,0,Yes,Yes,65,No,No phone service,Fiber optic,No,No,No internet service,No internet service,No,Yes,One year,No,Credit card (automatic),68.51,4449.92,No
3697-FFFFF,Male,1,No,No,7,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,75.43,527.03,Yes
6286-WWWWW,Male,1,No,No,49,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),57.73,2827.04,Yes
4694-LLLLL,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),43.7,2420.33,Yes
9501-JJJJJ,Male,1,No,Yes,13,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,109.18,1421.34,No
2292-IIIII,Female,0,No,No,56,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),26.8,1518.45,No
4216-UUUUU,Male,0,Yes,No,56,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),33.73,1875.16,No
5496-EEEEE,Female,0,Yes,Yes,15,Yes,No phone service,DSL,No,No,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),50.46,765.66,No
5961-TTTTT,Female,0,Yes,Yes,57,Yes,No,No,Yes,Yes,No internet service,No,No,No,Two year,No,Electronic check,110.69,6311.47,No
9740-CCCCC,Male,0,No,No,58,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),74.95,4346.13,No
9234-UUUUU,Male,0,Yes,Yes,35,Yes,No phone service,No,No,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,55.75,1937.99,No
3762-SSSSS,Male,0,Yes,No,16,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),58.72,942.92,Yes
3526-FFFFF,Male,0,Yes,Yes,8,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,102.45,842.34,No
6531-SSSSS,Female,0,No,No,45,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.94,946.71,No
1674-AAAAA,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),19.39,775.14,Yes
2330-BBBBB,Male,0,No,Yes,54,Yes,No,DSL,No,No,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,22.88,1237.01,No
5336-UUUUU,Male,0,No,No,14,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.41,921.64,No
4453-YYYYY,Male,1,Yes,Yes,59,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),76.67,4539.16,No
7825-TTTTT,Male,1,No,Yes,53,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,81.01,4289.83,No
1496-PPPPP,Male,0,No,Yes,27,Yes,Yes,No,No,No,No internet service,No,No,No,Two year,No,Mailed check,91.73,2478.56,No
9938-JJJJJ,Female,1,Yes,Yes,47,Yes,No,No,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,37.32,1754.09,No
5949-PPPPP,Female,0,No,No,6,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,44.61,263.1,Yes
5012-ZZZZZ,Male,0,Yes,Yes,55,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),42.72,2351.56,No
7653-JJJJJ,Male,0,No,Yes,44,Yes,No,DSL,No,No internet service,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),33.24,1477.87,No
8430-CCCCC,Male,0,No,Yes,18,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),42.81,764.06,No
1981-FFFFF,Female,1,Yes,Yes,16,Yes,Yes,No,Yes,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),79.92,1282.4,No
8202-NNNNN,Male,0,Yes,No,12,No,No,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),55.07,664.87,No
8933-OOOOO,Female,0,No,Yes,20,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Two year,No,Credit card (automatic),95.43,1908.5,Yes
4342-KKKKK,Male,0,No,No,45,No,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),72.16,3251.5,No
3353-KKKKK,Male,0,Yes,No,64,Yes,No,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,39.56,2535.71,No
6231-XXXXX,Male,1,No,No,59,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,Two year,No,Electronic check,65.22,3838.84,No
6658-MMMMM,Male,0,No,Yes,22,Yes,No phone service,DSL,No,No internet service,No,No,Yes,Yes,One year,No,Mailed check,77.88,1712.76,No
3142-YYYYY,Female,0,No,Yes,47,Yes,No phone service,DSL,Yes,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,105.3,4948.95,No
7070-QQQQQ,Female,0,No,Yes,29,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,102.04,2948.67,Yes
2739-KKKKK,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,61.11,2750.54,No
4960-OOOOO,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,83.34,749.78,Yes
3007-IIIII,Female,0,Yes,No,24,Yes,No phone service,No,Yes,No internet service,No,Yes,No,No internet service,Two year,No,Credit card (automatic),48.18,1176.55,No
8366-HHHHH,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,81.87,1219.8,No
3308-DDDDD,Female,0,Yes,Yes,36,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),109.99,3969.64,Yes
1829-JJJJJ,Female,1,Yes,Yes,13,Yes,No phone service,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.02,1057.99,Yes
7293-TTTTT,Male,1,No,Yes,44,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),48.78,2156.65,No
7850-HHHHH,Female,0,Yes,Yes,71,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,82.97,5882.86,No
3616-KKKKK,Male,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,108.98,7827.73,Yes
6123-GGGGG,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,One year,Yes,Mailed check,32.02,1151.65,Yes
3610-PPPPP,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Two year,No,Credit card (automatic),66.74,4078.85,No
9433-OOOOO,Female,0,Yes,No,40,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),50.52,2017.58,No
9171-JJJJJ,Female,0,No,No,27,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),42.52,1146.57,No
9148-AAAAA,Female,0,Yes,No,1,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),58.07,77.82,No
2475-MMMMM,Male,0,No,Yes,34,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No,Two year,No,Electronic check,57.84,1959.28,Yes
9281-OOOOO,Male,0,No,Yes,68,Yes,No,No,Yes,Yes,No,No,No,No internet service,One year,No,Mailed check,39.4,2688.45,No
4944-GGGGG,Female,0,Yes,Yes,21,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,58.81,1225.2,No
6781-BBBBB,Female,0,No,Yes,33,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),81.94,2715.52,No
1828-JJJJJ,Male,0,No,Yes,7,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),20.84,145.18,Yes
9108-TTTTT,Female,0,No,No,65,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),117.67,7653.43,No
8710-JJJJJ,Female,0,No,Yes,3,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,47.99,137.54,Yes
9793-AAAAA,Male,0,Yes,No,51,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,No,One year,Yes,Electronic check,80.93,4128.37,No
2761-NNNNN,Female,0,No,Yes,54,Yes,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),46.75,2526.19,No
3194-IIIII,Female,0,No,No,59,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,No,Bank transfer (automatic),57.8,3396.06,No
6992-YYYYY,Male,0,Yes,Yes,6,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,No,One year,Yes,Electronic check,73.45,435.77,No
7606-LLLLL,Male,1,No,No,29,No,Yes,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.74,2315.13,Yes
1741-MMMMM,Male,0,No,Yes,17,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,95.68,1619.02,No
1838-SSSSS,Female,0,No,Yes,60,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,97.81,5870.35,No
4189-LLLLL,Male,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),70.38,1546.51,Yes
5728-CCCCC,Male,0,Yes,Yes,24,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,25.86,626.58,No
7329-QQQQQ,Male,0,No,No,51,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,74.31,3788.13,Yes
8378-YYYYY,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,66.25,3336.31,No
5582-TTTTT,Male,0,No,No,11,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),39.9,419.21,No
2946-EEEEE,Male,1,No,Yes,56,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,19.27,1071.19,No
2584-MMMMM,Female,0,No,No,71,Yes,No,No,No,No,No,Yes,No internet service,No,One year,Yes,Electronic check,50.0,3556.78,No
7114-ZZZZZ,Female,0,Yes,Yes,42,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,44.33,1863.72,No
6555-RRRRR,Male,1,No,Yes,39,Yes,No,DSL,No,No,No,Yes,No internet service,No internet service,Two year,No,Electronic check,66.78,2608.78,No
6990-YYYYY,Male,0,No,No,69,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,94.79,6508.44,Yes
3363-GGGGG,Male,1,Yes,Yes,48,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No internet service,One year,Yes,Mailed check,62.37,2991.94,No
9341-MMMMM,Female,0,Yes,Yes,57,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,113.88,6491.22,No
9193-BBBBB,Female,1,Yes,No,21,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No internet service,No,One year,No,Mailed check,40.49,856.37,No
1742-BBBBB,Female,0,Yes,Yes,20,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),40.46,812.76,No
3245-WWWWW,Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),79.0,1185.13,Yes
6456-ZZZZZ,Female,0,No,Yes,69,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No,One year,No,Electronic check,108.32,7473.06,No
8761-QQQQQ,Female,0,No,No,51,Yes,No phone service,No,No,No internet service,No internet service,No,Yes,No,One year,Yes,Electronic check,85.77,4361.67,No
8487-EEEEE,Female,0,No,No,62,No,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,85.95,5332.35,No
9446-EEEEE,Female,0,Yes,No,37,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,99.28,3672.13,No
6373-TTTTT,Female,0,No,No,6,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),85.45,508.38,Yes
6218-FFFFF,Male,0,No,Yes,71,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,No,One year,No,Credit card (automatic),94.56,6713.63,No
7438-TTTTT,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,105.3,2734.2,No
5902-SSSSS,Male,0,No,No,8,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,One year,No,Electronic check,19.05,137.93,Yes
6511-QQQQQ,Male,1,Yes,Yes,4,Yes,Yes,No,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.26,435.61,Yes
9351-RRRRR,Female,0,No,Yes,21,No,No phone service,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),39.88,856.2,No
9025-WWWWW,Female,1,No,Yes,31,No,No,DSL,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Electronic check,109.92,3410.29,No
5911-PPPPP,Male,0,No,No,21,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),45.0,947.95,No
1272-LLLLL,Female,0,Yes,Yes,25,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,64.0,1615.0,No
6427-VVVVV,Male,0,Yes,Yes,15,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),112.11,1700.68,Yes
2795-NNNNN,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),29.28,1023.04,No
6040-ZZZZZ,Male,0,No,Yes,49,No,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),93.15,4557.13,No
1436-TTTTT,Female,0,No,No,43,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,57.69,2485.03,No
8775-IIIII,Female,0,Yes,No,41,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No,Two year,No,Credit card (automatic),20.67,849.05,No
4728-XXXXX,Male,1,No,No,37,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,112.63,4176.97,Yes
1841-SSSSS,Female,0,No,Yes,57,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,30.09,1715.17,No
8871-FFFFF,Male,0,No,Yes,42,No,Yes,No,No,Yes,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),96.05,4034.87,No
9589-UUUUU,Male,0,Yes,No,47,Yes,No phone service,DSL,No,No,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),56.87,2663.29,No
7229-EEEEE,Male,0,No,No,61,Yes,Yes,DSL,Yes,No,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),99.71,6092.52,No
4968-BBBBB,Male,0,No,No,14,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,Yes,One year,No,Credit card (automatic),93.65,1304.75,No
2800-GGGGG,Female,0,Yes,No,68,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,81.89,5556.59,No
1310-OOOOO,Female,0,Yes,No,53,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),112.64,5943.39,No
6139-NNNNN,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,28.19,957.45,No
3481-NNNNN,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,98.51,2357.14,No
4340-NNNNN,Female,1,No,No,20,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),85.66,1710.86,No
9221-YYYYY,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),49.88,3436.83,No
8726-XXXXX,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.12,2189.95,No
2020-WWWWW,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),83.04,573.05,No
3262-QQQQQ,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,No,Credit card (automatic),92.25,3313.52,Yes
4397-RRRRR,Male,1,No,Yes,38,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,37.05,1398.41,No
6325-VVVVV,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,28.51,1480.55,No
8837-QQQQQ,Female,0,No,No,15,Yes,No phone service,DSL,Yes,No,No internet service,No,Yes,No,Two year,No,Electronic check,28.51,416.2,No
7173-KKKKK,Male,0,No,Yes,46,Yes,Yes,No,No internet service,No internet service,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),47.78,2210.46,No
3837-OOOOO,Female,0,No,No,23,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),33.74,775.93,No
